SECCODE;BUYSELL;TIME;TRADENO;PRICE;VOLUME
USDRUB_SPT;B;123554625956;;69.58;100000
USDRUB_SPT;S;123555773509;;69.63;100000
EUR_RUB__TOM;B;123556519238;185986868;79.70;50000
EUR_RUB__TOM;B;123556519238;;79.68;386000
EUR_RUB__TOM;S;123556519238;;79.70;1000000
EUR_RUB__TOM;S;123556519238;185986868;79.70;50000
EUR_RUB__TOM;S;123556519238;;79.70;950000
EUR_RUB__TOM;B;123556527323;;79.68;250000
USDRUB_SPT;S;123556528350;;69.63;100000
EUR_RUB__TOM;B;123556732087;;79.68;400000
USD000UTSTOM;B;123557866965;185986869;69.61;50000
USD000UTSTOM;B;123557866965;;69.61;50000
USD000UTSTOM;S;123557866965;185986869;69.61;50000
USD000UTSTOM;S;123557866965;;69.61;51000
USD000UTSTOM;S;123557867552;;69.61;1000
USDRUB_SPT;S;123557870731;;69.63;100000
USDRUB_SPT;B;123557870755;;69.57;100000
USDRUB_SPT;S;123557871792;;69.63;100000
USD000UTSTOM;B;123557872491;185986870;69.61;50000
USD000UTSTOM;B;123557872491;;69.58;150000
USD000UTSTOM;S;123557872491;;69.58;150000
USD000UTSTOM;S;123557872491;185986870;69.61;50000
USD000UTSTOM;S;123557872491;;69.58;100000
USD000UTSTOM;B;123557872491;185986871;69.58;100000
USD000UTSTOM;B;123557872491;;69.58;50000
USD000UTSTOM;S;123557872491;185986871;69.58;100000
USD000UTSTOM;S;123557872491;;69.61;1000
EUR_RUB__TOM;B;123557872501;185986872;79.70;130000
EUR_RUB__TOM;S;123557872501;185986872;79.70;130000
EUR_RUB__TOM;S;123557872501;;79.70;820000
USD000UTSTOM;B;123557873265;;69.58;76000
USD000UTSTOM;B;123557873270;;69.58;26000
EUR_RUB__TOM;B;123557873543;;79.68;450000
EURUSD000TOM;B;123557874102;185986873;1.15;130000
EURUSD000TOM;B;123557874102;;1.15;345000
EURUSD000TOM;S;123557874102;;1.15;130000
EURUSD000TOM;S;123557874102;185986873;1.15;130000
EURUSD000TOM;S;123557874102;;1.15;1000
EUR_RUB__TOM;B;123557874233;;79.68;400000
USD000UTSTOM;S;123557874352;;69.61;92000
EUR_RUB__TOM;B;123557874544;;79.68;250000
USD000UTSTOM;B;123557875765;;69.58;50000
USD000UTSTOM;B;123557876719;;69.58;150000
USD000UTSTOM;S;123557876844;;69.61;1000
USD000UTSTOM;B;123557878297;;69.58;100000
USD000UTSTOM;B;123557878315;;69.58;26000
USD000UTSTOM;S;123557878348;;69.61;51000
USDRUB_SPT;S;123557878472;;69.64;100000
USD000UTSTOM;S;123557911272;;69.61;1000
EUR_RUB__TOM;B;123557931306;;79.68;112000
USDRUB_SPT;B;123557972029;;69.58;100000
USDRUB_SPT;B;123557972499;;69.57;100000
USDRUB_SPT;S;123557982440;;69.63;100000
USDRUB_SPT;S;123557982841;;69.63;100000
USD000UTSTOM;B;123558021530;185986874;69.58;1000
USD000UTSTOM;B;123558021530;;69.58;25000
USD000UTSTOM;S;123558021530;185986874;69.58;1000
USDRUB_SPT;B;123558116063;;69.58;100000
USDRUB_SPT;S;123558116077;;69.63;100000
USDRUB_SPT;B;123558116530;;69.57;100000
USDRUB_SPT;S;123558116597;;69.63;100000
USD000UTSTOM;S;123558122438;;69.61;51000
EUR_RUB__TOM;B;123558129330;;79.68;250000
EUR_RUB__TOM;B;123558135279;;79.68;363000
USDRUB_SPT;B;123558216733;;69.58;100000
USDRUB_SPT;S;123558216747;;69.63;100000
USDRUB_SPT;B;123558217166;;69.58;100000
USDRUB_SPT;B;123558394877;;69.58;100000
USDRUB_SPT;B;123558395372;;69.58;100000
USDRUB_SPT;B;123558502651;;69.58;100000
USDRUB_SPT;B;123558503101;;69.58;100000
USDRUB_SPT;B;123558628310;;69.58;100000
USD000UTSTOM;S;123559017799;;69.61;20000
USDRUB_SPT;S;123559020989;;69.63;100000
USD000UTSTOM;S;123559032260;;69.61;70000
USDRUB_SPT;S;123559424129;;69.63;100000
USDRUB_SPT;S;123559568326;;69.63;100000
USDRUB_SPT;S;123600237923;;69.62;100000
USDRUB_SPT;S;123600240726;;69.63;100000
USDRUB_SPT;S;123600368095;;69.62;100000
USDRUB_SPT;S;123600642529;;69.63;100000
USDRUB_SPT;S;123600804508;;69.62;100000
USD000UTSTOM;S;123600877481;;69.60;59000
USDRUB_SPT;S;123600904552;;69.62;100000
USDRUB_SPT;S;123600905002;;69.62;100000
USDRUB_SPT;S;123601005274;;69.62;100000
USDRUB_SPT;S;123601353896;;69.62;100000
USDRUB_SPT;B;123601353907;;69.58;100000
USDRUB_SPT;S;123601356662;;69.62;100000
USDRUB_SPT;S;123601456744;;69.62;100000
USDRUB_SPT;S;123602577726;;69.62;100000
USDRUB_SPT;B;123602583320;;69.58;100000
USDRUB_SPT;B;123602586197;;69.58;100000
USDRUB_SPT;S;123602685468;;69.62;100000
USDRUB_SPT;S;123603077111;;69.62;100000
USDRUB_SPT;S;123603200688;;69.62;100000
USDRUB_SPT;S;123603639483;;69.62;100000
USDRUB_SPT;B;123604383014;;69.58;100000
USDRUB_SPT;B;123604899863;;69.58;100000
USDRUB_SPT;B;123605022741;;69.58;100000
USD000UTSTOM;B;123605336829;;69.58;26000
USDRUB_SPT;B;123606422853;;69.57;100000
USDRUB_SPT;S;123606425555;;69.62;100000
USDRUB_SPT;B;123606550752;;69.58;100000
USDRUB_SPT;S;123606550759;;69.62;100000
USDRUB_SPT;B;123606551229;;69.57;100000
USDRUB_SPT;B;123606662725;;69.58;100000
USDRUB_SPT;B;123606663176;;69.57;100000
USDRUB_SPT;B;123606869243;;69.58;100000
USDRUB_SPT;B;123606869698;;69.57;100000
USDRUB_SPT;B;123606974818;;69.58;100000
USDRUB_SPT;B;123606975281;;69.58;100000
USDRUB_SPT;B;123607094726;;69.58;100000
USDRUB_SPT;B;123607095179;;69.58;100000
USDRUB_SPT;B;123607314252;;69.58;100000
USDRUB_SPT;B;123607314707;;69.58;100000
USDRUB_SPT;B;123607458448;;69.58;100000
EUR_RUB__TOM;B;123607735558;185986876;79.70;4000
EUR_RUB__TOM;S;123607735558;185986876;79.70;4000
EUR_RUB__TOM;S;123607735558;;79.70;816000
USDRUB_SPT;S;123608010144;;69.62;100000
USDRUB_SPT;S;123608197635;;69.62;100000
USDRUB_SPT;S;123608547895;;69.62;100000
EUR_RUB__TOM;B;123608556862;;79.68;250000
USDRUB_SPT;S;123608655859;;69.62;100000
USDRUB_SPT;S;123608658564;;69.62;100000
USD000UTSTOM;B;123608719619;185986878;69.60;1000
USD000UTSTOM;S;123608719619;185986878;69.60;1000
USD000UTSTOM;S;123608719619;;69.60;58000
USD000UTSTOM;S;123608721365;;69.61;50000
USDRUB_SPT;S;123608721743;;69.63;100000
USD000UTSTOM;S;123608722298;;69.60;97000
EUR_RUB__TOM;B;123608722676;;79.68;124000
USDRUB_SPT;S;123608828987;;69.62;100000
USDRUB_SPT;B;123608828999;;69.58;100000
USDRUB_SPT;S;123608829437;;69.63;100000
USDRUB_SPT;B;123608928736;;69.58;100000
USDRUB_SPT;S;123608929380;;69.62;100000
USDRUB_SPT;S;123608929784;;69.62;100000
USDRUB_SPT;S;123609034525;;69.62;100000
USDRUB_SPT;S;123609034996;;69.62;100000
USDRUB_SPT;S;123609140011;;69.62;100000
USDRUB_SPT;S;123609140474;;69.62;100000
USD000UTSTOM;B;123609175314;;69.59;26000
USDRUB_SPT;B;123609178533;;69.58;200000
USD000UTSTOM;S;123609220929;;69.61;50000
USDRUB_SPT;S;123609221289;;69.63;100000
USD000UTSTOM;S;123609221674;;69.60;65000
USDRUB_SPT;B;123609237808;;69.59;100000
USDRUB_SPT;B;123609238746;;69.59;100000
USDRUB_SPT;B;123609240541;;69.58;200000
USDRUB_SPT;S;123609353115;;69.62;100000
USDRUB_SPT;S;123609353591;;69.62;100000
USDRUB_SPT;S;123609720265;;69.62;100000
EUR_RUB__TOM;S;123610780652;;79.70;20000
EUR_RUB__TOM;S;123611301411;;79.70;25000
EUR_RUB__TOM;B;123612026264;185986880;79.70;1000
EUR_RUB__TOM;S;123612026264;185986880;79.70;1000
EUR_RUB__TOM;S;123612026264;;79.70;24000
USD000UTSTOM;B;123612034587;185986881;69.60;65000
USD000UTSTOM;S;123612034587;185986881;69.60;65000
USD000UTSTOM;S;123612034587;;69.61;50000
USD000UTSTOM;B;123612034587;185986882;69.61;31000
USD000UTSTOM;S;123612034587;185986882;69.61;31000
USD000UTSTOM;S;123612034587;;69.61;19000
USDRUB_SPT;S;123612035291;;69.62;100000
USDRUB_SPT;S;123612037927;;69.63;100000
USDRUB_SPT;S;123612038511;;69.63;100000
USDRUB_SPT;B;123612040789;;69.58;100000
USDRUB_SPT;B;123612141415;;69.58;200000
USDRUB_SPT;B;123612303385;;69.58;100000
USDRUB_SPT;B;123612409014;;69.58;200000
USD000UTSTOM;B;123612410338;;69.60;50000
USDRUB_SPT;B;123612410761;;69.59;100000
USDRUB_SPT;B;123612411156;;69.59;100000
USD000UTSTOM;S;123612413528;;69.61;51000
USD000UTSTOM;S;123612413556;;69.61;1000
EUR_RUB__TOM;B;123612430530;;79.68;250000
EUR_RUB__TOM;B;123612436042;;79.69;106000
USDRUB_SPT;B;123612515076;;69.59;100000
USDRUB_SPT;B;123612515536;;69.59;100000
USDRUB_SPT;B;123612663301;;69.59;100000
USD000UTSTOM;S;123612837191;;69.61;50000
USDRUB_SPT;S;123612837205;;69.63;100000
USD000UTSTOM;S;123612840081;;69.61;51000
USD000UTSTOM;S;123612840094;;69.61;1000
USDRUB_SPT;S;123612840102;;69.63;100000
USDRUB_SPT;B;123612840108;;69.59;100000
USDRUB_SPT;B;123612842634;;69.59;100000
USDRUB_SPT;B;123614226921;;69.59;100000
USDRUB_SPT;S;123614446588;;69.63;100000
USDRUB_SPT;S;123614447396;;69.64;100000
USDRUB_SPT;B;123614449678;;69.59;100000
USDRUB_SPT;B;123614512348;;69.58;100000
USDRUB_SPT;S;123614512357;;69.64;100000
EUR_RUB__TOM;B;123614520413;185986883;79.70;10000
EUR_RUB__TOM;S;123614520413;185986883;79.70;10000
EUR_RUB__TOM;S;123614520413;;79.70;14000
EUR_RUB__TOM;B;123614571468;185986884;79.70;9000
EUR_RUB__TOM;B;123614571468;;79.70;41000
EUR_RUB__TOM;S;123614571468;185986884;79.70;9000
EUR_RUB__TOM;S;123614571468;;79.70;5000
EUR_RUB__TOM;B;123614571468;185986885;79.70;5000
EUR_RUB__TOM;B;123614571468;;79.70;36000
EUR_RUB__TOM;S;123614571468;185986885;79.70;5000
EUR_RUB__TOM;S;123614571468;;79.70;816000
EUR_RUB__TOM;B;123614572097;185986886;79.70;36000
EUR_RUB__TOM;B;123614572097;;79.69;106000
EUR_RUB__TOM;S;123614572097;;79.70;50000
EUR_RUB__TOM;S;123614572097;185986886;79.70;36000
EUR_RUB__TOM;S;123614572097;;79.70;14000
EUR_RUB__TOM;S;123614572097;;79.70;816000
EUR_RUB__TOM;B;123614589100;;79.68;250000
USDRUB_SPT;B;123614612355;;69.60;100000
USDRUB_SPT;S;123614612367;;69.64;100000
USDRUB_SPT;B;123614612813;;69.58;100000
USDRUB_SPT;S;123614612885;;69.64;100000
EUR_RUB__TOM;B;123614710664;;79.69;89000
USDRUB_SPT;B;123614713089;;69.60;100000
USDRUB_SPT;B;123614713670;;69.59;100000
USDRUB_SPT;S;123614715818;;69.64;100000
EUR_RUB__TOM;B;123614720093;;79.68;250000
EUR_RUB__TOM;B;123614752811;;79.69;116000
USDRUB_SPT;B;123614827230;;69.60;100000
USDRUB_SPT;B;123614827692;;69.59;100000
USDRUB_SPT;B;123614963098;;69.60;100000
USDRUB_SPT;B;123615531991;;69.59;100000
USD000UTSTOM;B;123616023385;185986887;69.61;1000
USD000UTSTOM;S;123616023385;185986887;69.61;1000
USD000UTSTOM;S;123616023385;;69.62;50000
USDRUB_SPT;B;123616026681;;69.60;100000
USDRUB_SPT;S;123616026698;;69.64;100000
USD000UTSTOM;S;123616029374;;69.62;70000
USD000UTSTOM;S;123616029391;;69.62;20000
USDRUB_SPT;S;123616029893;;69.64;100000
USD000UTSTOM;S;123616030121;;69.62;111000
EUR_RUB__TOM;B;123616035672;185986888;79.70;38000
EUR_RUB__TOM;S;123616035672;185986888;79.70;38000
EUR_RUB__TOM;S;123616035672;;79.70;778000
USDRUB_SPT;S;123616896329;;69.64;100000
EUR_RUB__TOM;B;123617179051;;79.68;250000
EUR_RUB__TOM;B;123617180164;;79.68;83000
USDRUB_SPT;S;123617216195;;69.64;100000
USD000UTSTOM;S;123617218990;;69.62;161000
USDRUB_SPT;S;123617328310;;69.64;100000
USDRUB_SPT;S;123617453218;;69.64;100000
USDRUB_SPT;B;123617461638;;69.59;100000
USD000UTSTOM;B;123617607271;;69.61;4000
USD000UTSTOM;S;123617607964;;69.62;70000
USDRUB_SPT;S;123617610538;;69.64;100000
USDRUB_SPT;B;123617610580;;69.60;100000
USD000UTSTOM;B;123617611265;185986889;69.61;4000
USD000UTSTOM;B;123617611265;;69.60;50000
USD000UTSTOM;S;123617611265;;69.58;130000
USD000UTSTOM;S;123617611265;185986889;69.61;4000
USD000UTSTOM;S;123617611265;;69.58;126000
USD000UTSTOM;B;123617611265;185986890;69.60;50000
USD000UTSTOM;B;123617611265;;69.59;26000
USD000UTSTOM;S;123617611265;185986890;69.60;50000
USD000UTSTOM;S;123617611265;;69.58;76000
USD000UTSTOM;B;123617611265;185986891;69.59;26000
USD000UTSTOM;B;123617611265;;69.59;150000
USD000UTSTOM;S;123617611265;185986891;69.59;26000
USD000UTSTOM;S;123617611265;;69.58;50000
USD000UTSTOM;B;123617611265;185986892;69.59;50000
USD000UTSTOM;B;123617611265;;69.59;100000
USD000UTSTOM;S;123617611265;185986892;69.59;50000
USD000UTSTOM;S;123617611265;;69.62;70000
EUR_RUB__TOM;B;123617611273;185986893;79.70;113000
EUR_RUB__TOM;S;123617611273;185986893;79.70;113000
EUR_RUB__TOM;S;123617611273;;79.70;665000
USD000UTSTOM;B;123617612373;;69.59;50000
USD000UTSTOM;B;123617612544;;69.58;50000
USD000UTSTOM;S;123617612548;;69.62;91000
EUR_RUB__TOM;B;123617613036;;79.68;46000
EURUSD000TOM;B;123617613403;185986894;1.15;113000
EURUSD000TOM;B;123617613403;;1.15;232000
EURUSD000TOM;S;123617613403;;1.15;113000
EURUSD000TOM;S;123617613403;185986894;1.15;113000
EURUSD000TOM;S;123617613403;;1.15;1000
USD000UTSTOM;B;123617614722;;69.58;26000
USD000UTSTOM;B;123617614947;185986895;69.58;25000
USD000UTSTOM;B;123617614947;;69.58;1000
USD000UTSTOM;S;123617614947;;69.53;25000
USD000UTSTOM;S;123617614947;185986895;69.58;25000
USD000UTSTOM;S;123617614947;;69.62;91000
EUR_RUB__TOM;B;123617615463;;79.68;83000
EUR_RUB__TOM;B;123617615884;;79.68;183000
USD000UTSTOM;S;123617616031;;69.62;50000
USDRUB_SPT;B;123617616365;;69.58;100000
USDRUB_SPT;B;123617617187;;69.58;100000
USD000UTSTOM;S;123617617880;;69.62;91000
EUR_RUB__TOM;B;123617618283;;79.68;83000
USD000UTSTOM;S;123617618486;;69.62;141000
USD000UTSTOM;B;123617618492;;69.58;50000
USD000UTSTOM;B;123617618991;;69.58;1000
USD000UTSTOM;S;123617621042;;69.62;91000
EUR_RUB__TOM;B;123617621926;;79.68;250000
USD000UTSTOM;S;123617622108;;69.62;91000
EUR_RUB__TOM;B;123617622571;;79.68;350000
USD000UTSTOM;S;123617623426;;69.62;141000
USD000UTSTOM;B;123617625531;;69.58;151000
EUR_RUB__TOM;B;123617626040;;79.68;250000
USD000UTSTOM;B;123617646500;;69.58;1000
USDRUB_SPT;S;123617714688;;69.64;100000
USDRUB_SPT;S;123617715176;;69.64;100000
USDRUB_SPT;B;123617717863;;69.58;100000
USDRUB_SPT;S;123617820725;;69.64;100000
USDRUB_SPT;S;123618167427;;69.64;100000
USD000UTSTOM;S;123619420017;;69.62;20000
USD000UTSTOM;S;123619420459;;69.62;70000
USD000UTSTOM;S;123619421151;;69.62;91000
USDRUB_SPT;S;123619421737;;69.64;200000
USD000UTSTOM;S;123619421749;;69.62;141000
USDRUB_SPT;S;123619422168;;69.64;100000
USDRUB_SPT;S;123619422584;;69.64;100000
USDRUB_SPT;S;123619526363;;69.63;100000
USDRUB_SPT;S;123619526837;;69.64;100000
USDRUB_SPT;S;123619642996;;69.63;100000
USDRUB_SPT;B;123620371647;;69.59;100000
USDRUB_SPT;B;123620374390;;69.58;100000
USDRUB_SPT;S;123620618358;;69.63;100000
USDRUB_SPT;S;123621534787;;69.63;100000
USD000UTSTOM;B;123622338897;;69.58;2000
USD000UTSTOM;B;123624362023;185986897;69.62;1000
USD000UTSTOM;S;123624362023;185986897;69.62;1000
USD000UTSTOM;S;123624362023;;69.62;140000
USD000UTSTOM;S;123625553981;;69.62;50000
USDRUB_SPT;S;123625554493;;69.64;100000
USDRUB_SPT;S;123625678179;;69.63;100000
USDRUB_SPT;S;123625678630;;69.64;100000
USDRUB_SPT;S;123625691678;;69.64;100000
USDRUB_SPT;S;123625804062;;69.63;100000
USDRUB_SPT;S;123625804488;;69.64;100000
USDRUB_SPT;S;123625956227;;69.63;100000
USDRUB_SPT;S;123625956706;;69.63;100000
USDRUB_SPT;S;123626057477;;69.63;100000
USD000UTSTOM;S;123626263183;;69.62;70000
USD000UTSTOM;S;123626563523;;69.61;90000
USD000UTSTOM;S;123626564131;;69.61;140000
USDRUB_SPT;S;123626564320;;69.63;100000
USD000UTSTOM;S;123626565099;;69.61;50000
USDRUB_SPT;S;123626841683;;69.63;100000
USDRUB_SPT;S;123626842205;;69.63;100000
USDRUB_SPT;S;123626965591;;69.63;100000
USD000UTSTOM;B;123627314262;185986900;69.58;1000
USD000UTSTOM;B;123627314262;;69.58;1000
USD000UTSTOM;S;123627314262;185986900;69.58;1000
USD000UTSTOM;B;123627314262;185986901;69.58;1000
USD000UTSTOM;B;123627314262;;69.58;3000
USD000UTSTOM;S;123627314262;185986901;69.58;1000
USD000UTSTOM;B;123627314262;185986902;69.58;3000
USD000UTSTOM;B;123627314262;;69.57;50000
USD000UTSTOM;S;123627314262;185986902;69.58;3000
USD000UTSTOM;B;123627314262;185986903;69.57;10000
USD000UTSTOM;B;123627314262;;69.57;40000
USD000UTSTOM;S;123627314262;185986903;69.57;10000
USD000UTSTOM;S;123627315162;;69.61;90000
USD000UTSTOM;B;123627317581;;69.57;50000
EUR_RUB__TOM;S;123627317866;;79.70;50000
USD000UTSTOM;S;123627320517;;69.61;140000
USDRUB_SPT;B;123627320618;;69.58;100000
USDRUB_SPT;B;123627322964;;69.58;100000
USDRUB_SPT;S;123627405691;;69.63;100000
USDRUB_SPT;B;123627497019;;69.58;100000
USDRUB_SPT;B;123627497492;;69.58;100000
USD000UTSTOM;B;123627506483;;69.59;100000
USDRUB_SPT;S;123627506949;;69.63;100000
EUR_RUB__TOM;S;123627506996;;79.70;665000
USD000UTSTOM;S;123627507091;;69.61;50000
USDRUB_SPT;S;123627509717;;69.63;100000
USD000UTSTOM;S;123627509744;;69.61;50000
USD000UTSTOM;S;123627509766;;69.62;20000
USDRUB_SPT;S;123627510422;;69.63;100000
USDRUB_SPT;S;123627510874;;69.64;100000
USD000UTSTOM;S;123627510989;;69.62;70000
USDRUB_SPT;S;123627511768;;69.64;100000
USD000UTSTOM;S;123627512762;;69.62;20000
USDRUB_SPT;S;123627513637;;69.65;100000
EUR_RUB__TOM;B;123627515802;;79.68;332000
USD000UTSTOM;S;123627582779;;69.62;70000
USDRUB_SPT;B;123627599458;;69.59;100000
USDRUB_SPT;B;123627599875;;69.58;100000
USDRUB_SPT;S;123627638751;;69.63;100000
USDRUB_SPT;S;123627639198;;69.64;100000
USDRUB_SPT;B;123627745327;;69.59;100000
USDRUB_SPT;S;123627745339;;69.63;100000
USDRUB_SPT;B;123627745789;;69.59;100000
USDRUB_SPT;S;123627745867;;69.64;100000
USDRUB_SPT;S;123627918047;;69.63;100000
USDRUB_SPT;B;123627918052;;69.59;100000
USDRUB_SPT;S;123627918640;;69.64;100000
USDRUB_SPT;B;123627918722;;69.59;100000
USD000UTSTOM;B;123628020749;185986904;69.59;1000
USD000UTSTOM;B;123628020749;;69.59;99000
USD000UTSTOM;S;123628020749;185986904;69.59;1000
USDRUB_SPT;B;123628021309;;69.59;100000
USDRUB_SPT;S;123628021322;;69.63;100000
USDRUB_SPT;S;123628021859;;69.64;100000
USDRUB_SPT;S;123628158529;;69.63;100000
EUR_RUB__TOM;B;123628300404;185986907;79.70;1000
EUR_RUB__TOM;S;123628300404;185986907;79.70;1000
EUR_RUB__TOM;S;123628300404;;79.70;664000
USDRUB_SPT;S;123629073539;;69.64;100000
USDRUB_SPT;S;123629250692;;69.63;100000
USD000UTSTOM;B;123629813777;185986908;69.59;99000
USD000UTSTOM;B;123629813777;;69.58;50000
USD000UTSTOM;S;123629813777;185986908;69.59;99000
USD000UTSTOM;B;123629813777;185986909;69.58;50000
USD000UTSTOM;B;123629813777;;69.57;50000
USD000UTSTOM;S;123629813777;185986909;69.58;50000
USD000UTSTOM;B;123629813777;185986910;69.57;50000
USD000UTSTOM;B;123629813777;;69.57;80000
USD000UTSTOM;S;123629813777;185986910;69.57;50000
USD000UTSTOM;B;123629813777;185986911;69.57;50000
USD000UTSTOM;B;123629813777;;69.57;30000
USD000UTSTOM;S;123629813777;185986911;69.57;50000
USD000UTSTOM;B;123629813777;185986912;69.57;30000
USD000UTSTOM;B;123629813777;;69.57;100000
USD000UTSTOM;S;123629813777;185986912;69.57;30000
USD000UTSTOM;B;123629813777;185986913;69.57;50000
USD000UTSTOM;B;123629813777;;69.57;50000
USD000UTSTOM;S;123629813777;185986913;69.57;50000
USD000UTSTOM;B;123629813777;185986914;69.57;50000
USD000UTSTOM;B;123629813777;;69.57;250000
USD000UTSTOM;S;123629813777;185986914;69.57;50000
USD000UTSTOM;B;123629813777;185986915;69.57;50000
USD000UTSTOM;B;123629813777;;69.57;200000
USD000UTSTOM;S;123629813777;185986915;69.57;50000
USD000UTSTOM;B;123629813777;185986916;69.57;71000
USD000UTSTOM;B;123629813777;;69.57;129000
USD000UTSTOM;S;123629813777;185986916;69.57;71000
USD000UTSTOM;B;123629814722;;69.57;100000
USDRUB_SPT;B;123629814813;;69.59;100000
EUR_RUB__TOM;S;123629815024;;79.70;50000
EUR_RUB__TOM;S;123629815034;;79.70;664000
USD000UTSTOM;S;123629815124;;69.61;90000
USDRUB_SPT;B;123629818089;;69.57;100000
USDRUB_SPT;S;123629818101;;69.64;100000
USD000UTSTOM;S;123629818654;;69.61;140000
USD000UTSTOM;S;123629818769;;69.58;120000
EUR_RUB__TOM;S;123629820782;;79.70;50000
EUR_RUB__TOM;B;123629823045;;79.68;250000
USD000UTSTOM;B;123629825928;;69.56;169000
USDRUB_SPT;B;123629826324;;69.56;200000
USDRUB_SPT;B;123629828760;;69.56;100000
USD000UTSTOM;B;123629842342;;69.56;19000
USDRUB_SPT;B;123629843471;;69.56;100000
USDRUB_SPT;S;123629925754;;69.60;100000
USDRUB_SPT;S;123629926201;;69.64;100000
USDRUB_SPT;B;123629945602;;69.56;100000
USDRUB_SPT;S;123630083799;;69.60;100000
USDRUB_SPT;S;123630084274;;69.63;100000
USDRUB_SPT;S;123630183621;;69.60;100000
USDRUB_SPT;S;123630184024;;69.63;100000
USDRUB_SPT;S;123630320867;;69.60;100000
USDRUB_SPT;S;123630321362;;69.63;100000
USDRUB_SPT;S;123630488421;;69.60;100000
USDRUB_SPT;S;123630488893;;69.63;100000
USDRUB_SPT;S;123630591489;;69.60;100000
USDRUB_SPT;S;123630591924;;69.62;100000
USDRUB_SPT;S;123630704806;;69.60;100000
USD000UTSTOM;B;123632393163;185986918;69.56;3000
USD000UTSTOM;B;123632393163;;69.56;16000
USD000UTSTOM;S;123632393163;185986918;69.56;3000
USDRUB_SPT;B;123632879973;;69.56;200000
USD000UTSTOM;S;123632950476;;69.58;30000
USDRUB_SPT;S;123633155451;;69.60;200000
USDRUB_SPT;S;123633187002;;69.60;100000
USDRUB_SPT;S;123633296850;;69.60;100000
USDRUB_SPT;S;123633299751;;69.60;100000
USDRUB_SPT;S;123633399389;;69.60;100000
USDRUB_SPT;S;123633605302;;69.60;100000
USDRUB_SPT;S;123633727923;;69.60;100000
USDRUB_SPT;S;123635073205;;69.60;100000
EUR_RUB__TOM;S;123635188030;;79.69;50000
USDRUB_SPT;S;123635421906;;69.60;100000
USDRUB_SPT;S;123635432857;;69.60;100000
EUR_RUB__TOM;S;123635786551;;79.70;50000
EUR_RUB__TOM;S;123635786936;;79.70;50000
EUR_RUB__TOM;S;123635787448;;79.70;50000
EUR_RUB__TOM;S;123635787457;;79.69;50000
EUR_RUB__TOM;S;123635787992;;79.70;50000
EUR_RUB__TOM;S;123635788111;;79.70;50000
EUR_RUB__TOM;S;123635883850;;79.70;100000
EUR_RUB__TOM;S;123635884364;;79.70;50000
EUR_RUB__TOM;S;123635887436;;79.70;50000
EUR_RUB__TOM;S;123635887920;;79.70;50000
EUR_RUB__TOM;S;123635888430;;79.70;50000
EUR_RUB__TOM;S;123635888790;;79.69;50000
EUR_RUB__TOM;S;123635889278;;79.70;50000
EUR_RUB__TOM;S;123635889286;;79.70;50000
EUR_RUB__TOM;S;123635889652;;79.69;50000
EUR_RUB__TOM;S;123635890080;;79.69;50000
EUR_RUB__TOM;S;123635890230;;79.70;50000
EUR_RUB__TOM;S;123635890407;;79.70;50000
EUR_RUB__TOM;S;123635890667;;79.69;50000
EUR_RUB__TOM;S;123635891301;;79.70;50000
EUR_RUB__TOM;S;123635891724;;79.69;50000
EUR_RUB__TOM;S;123635892224;;79.70;50000
EUR_RUB__TOM;S;123635892283;;79.70;50000
EUR_RUB__TOM;S;123635892382;;79.70;50000
EUR_RUB__TOM;S;123635892919;;79.70;50000
EUR_RUB__TOM;S;123635893262;;79.69;50000
EUR_RUB__TOM;S;123635893762;;79.70;50000
EUR_RUB__TOM;S;123635893791;;79.70;50000
EUR_RUB__TOM;S;123635894026;;79.70;50000
